inches,cpu_frequency,ram,weight,ssd,hdd,flash_storage,hybrid,resolution_width,resolution_height,ips_panel,touchscreen,ppi,company_Acer,company_Apple,company_Asus,company_Chuwi,company_Dell,company_Fujitsu,company_Google,company_HP,company_Huawei,company_LG,company_Lenovo,company_MSI,company_Mediacom,company_Microsoft,company_Razer,company_Samsung,company_Toshiba,company_Vero,company_Xiaomi,type_name_2 in 1 Convertible,type_name_Gaming,type_name_Netbook,type_name_Notebook,type_name_Ultrabook,type_name_Workstation,cpu_company_AMD,cpu_company_Intel,cpu_company_Samsung,gpu_company_AMD,gpu_company_ARM,gpu_company_Intel,gpu_company_Nvidia,operating_system_Android,operating_system_Chrome OS,operating_system_Linux,operating_system_Mac OS X,operating_system_No OS,operating_system_Windows 10,operating_system_Windows 10 S,operating_system_Windows 7,operating_system_macOS,cpu_family_AMD,cpu_family_Atom,cpu_family_Celeron,cpu_family_Core i3,cpu_family_Core i5,cpu_family_Core i7,cpu_family_Other,cpu_family_Pentium,gpu_family_FirePro,gpu_family_GTX,gpu_family_HD Graphics,gpu_family_Iris Graphics,gpu_family_MX,gpu_family_Other,gpu_family_Quadro,gpu_family_Radeon,gpu_family_UHD Graphics
14.0,2.5,8,1.43,256.0,0.0,0.0,0.0,1920,1080,0,0,157.3505121487356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12.0,1.1,8,0.92,0.0,0.0,256.0,0.0,2304,1440,1,0,226.41554716935852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11.6,1.6,4,1.25,0.0,0.0,32.0,0.0,1366,768,1,1,135.0942111925629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.0,4,2.3,128.0,0.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15.6,2.5,6,2.2,256.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.5,8,1.95,128.0,0.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.7,8,2.2,256.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.3,1.6,8,1.35,0.0,0.0,128.0,0.0,1440,900,0,0,127.67794013309688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12.3,1.3,16,1.1,512.0,0.0,0.0,0.0,2400,1600,0,1,234.50740003017813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13.3,2.7,16,1.4,512.0,0.0,0.0,0.0,1920,1080,1,0,165.6321180513006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15.6,2.7,8,1.9,0.0,1024.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17.3,1.6,8,2.8,128.0,1024.0,0.0,0.0,1920,1080,1,0,127.33567457123111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17.3,2.9,16,3.0,256.0,0.0,0.0,0.0,1920,1080,1,0,127.33567457123111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14.0,2.6,12,1.4,256.0,0.0,0.0,0.0,2560,1440,1,0,209.8006828649808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15.6,1.6,4,2.2,0.0,500.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14.0,2.3,8,1.9,256.0,0.0,0.0,0.0,1920,1080,1,0,157.3505121487356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.0,4,2.2,0.0,1024.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15.6,2.8,16,2.06,1024.0,0.0,0.0,0.0,3840,2160,0,1,282.42399616439724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13.3,2.7,16,1.05,512.0,0.0,0.0,0.0,1920,1080,0,0,165.6321180513006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13.3,2.7,8,1.29,256.0,0.0,0.0,0.0,1920,1080,0,0,165.6321180513006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17.3,2.8,16,2.7,256.0,1024.0,0.0,0.0,1920,1080,0,0,127.33567457123111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.6,2.8,8,3.14,256.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15.6,3.0,4,2.03,0.0,1024.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.3,1.2,8,1.24,256.0,0.0,0.0,0.0,1920,1080,0,1,165.6321180513006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14.0,2.5,4,1.25,128.0,0.0,0.0,0.0,1366,768,0,0,111.93520355955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13.3,2.7,16,1.3,512.0,0.0,0.0,0.0,3840,2160,1,0,331.2642361026012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13.3,2.3,8,1.28,256.0,0.0,0.0,0.0,1920,1080,1,0,165.6321180513006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15.6,2.7,8,2.04,256.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15.6,2.5,4,1.9,128.0,0.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.8,8,2.62,128.0,1024.0,0.0,0.0,3840,2160,0,0,282.42399616439724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.6,2.8,8,2.4,256.0,1024.0,0.0,0.0,1920,1080,1,0,141.21199808219862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.6,2.3,4,2.06,0.0,500.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13.3,2.7,8,1.38,256.0,0.0,0.0,0.0,1920,1080,1,0,165.6321180513006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17.3,2.8,16,3.78,256.0,1024.0,0.0,0.0,1920,1080,1,0,127.33567457123111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.6,2.5,8,2.4,128.0,1024.0,0.0,0.0,1920,1080,1,0,141.21199808219862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13.3,1.8,8,1.49,512.0,0.0,0.0,0.0,1920,1080,0,0,165.6321180513006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15.6,2.8,8,2.62,0.0,0.0,0.0,1024.0,1920,1080,0,0,141.21199808219862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.6,2.8,8,2.5,256.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13.3,1.8,8,1.21,256.0,0.0,0.0,0.0,3840,2160,1,1,331.2642361026012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15.6,2.5,8,1.91,256.0,0.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14.0,1.8,16,1.3,512.0,0.0,0.0,0.0,1920,1080,0,0,157.3505121487356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.3,2.4,4,1.49,0.0,500.0,0.0,0.0,1366,768,0,0,117.82653006268643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.7,8,2.04,256.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15.6,2.9,8,2.31,512.0,0.0,0.0,0.0,1920,1080,1,0,141.21199808219862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13.9,1.8,8,1.37,512.0,0.0,0.0,0.0,1920,1080,1,1,158.48253022174808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15.6,2.8,8,2.62,0.0,1024.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13.3,2.4,8,1.23,256.0,0.0,0.0,0.0,1920,1080,0,0,165.6321180513006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13.3,2.5,4,1.28,256.0,0.0,0.0,0.0,1920,1080,0,1,165.6321180513006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.6,8,2.2,0.0,1024.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.6,2.5,8,2.2,256.0,0.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.8,16,2.4,256.0,2048.0,0.0,0.0,1920,1080,1,0,141.21199808219862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.6,2.5,8,2.36,0.0,1024.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15.6,1.6,4,2.1,0.0,500.0,0.0,0.0,1920,1080,1,0,141.21199808219862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.8,16,2.56,512.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12.3,1.2,8,1.1,128.0,0.0,0.0,0.0,2400,1600,0,1,234.50740003017813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.8,8,2.5,128.0,1024.0,0.0,0.0,1920,1080,1,0,141.21199808219862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.6,1.6,4,2.4,0.0,500.0,0.0,0.0,1366,768,0,0,100.45466986113651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.5,8,2.2,0.0,500.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15.6,2.0,4,2.2,128.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.5,4,2.18,0.0,1024.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12.5,2.7,16,1.36,512.0,0.0,0.0,0.0,1920,1080,1,0,176.23257360658386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14.0,2.5,8,1.27,256.0,0.0,0.0,0.0,2560,1440,1,1,209.8006828649808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12.5,1.2,8,0.97,512.0,0.0,0.0,0.0,3840,2160,1,1,352.4651472131677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15.6,1.6,8,2.1,256.0,1024.0,0.0,0.0,1920,1080,1,0,141.21199808219862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14.0,2.6,8,1.7,256.0,0.0,0.0,0.0,1920,1080,1,0,157.3505121487356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15.6,2.0,4,1.9,0.0,1024.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17.3,2.8,32,4.42,512.0,1024.0,0.0,0.0,3840,2160,1,0,254.67134914246222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14.0,2.7,8,1.5,512.0,0.0,0.0,0.0,1920,1080,1,0,157.3505121487356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15.6,2.8,16,2.06,512.0,0.0,0.0,0.0,3840,2160,0,1,282.42399616439724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.6,2.8,8,2.0,256.0,0.0,0.0,0.0,1920,1080,1,1,141.21199808219862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15.6,2.3,4,2.1,0.0,500.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.4,8,1.84,256.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13.3,2.3,4,1.2,128.0,0.0,0.0,0.0,1920,1080,0,0,165.6321180513006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13.3,1.6,8,1.49,512.0,0.0,0.0,0.0,1920,1080,0,0,165.6321180513006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15.6,2.5,8,2.2,0.0,1024.0,0.0,0.0,1920,1080,1,0,141.21199808219862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17.3,1.8,8,2.8,0.0,2048.0,0.0,0.0,1920,1080,0,0,127.33567457123111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15.6,2.8,8,2.0,256.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14.0,2.6,12,1.4,512.0,0.0,0.0,0.0,1920,1080,0,0,157.3505121487356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15.6,1.1,4,2.2,0.0,1024.0,0.0,0.0,1366,768,0,0,100.45466986113651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.6,2.5,8,2.2,256.0,0.0,0.0,0.0,1920,1080,0,0,141.21199808219862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15.6,2.7,8,2.23,0.0,1024.0,0.0,0.0,1920,1080,0,0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
